.wavelength,Control,Control,Control,Control,Control,Control,Control,Control,Control,Thioclava,Thioclava,Thioclava,Thioclava,Thioclava,Thioclava,Thioclava,Thioclava,Thioclava,Bacillus,Bacillus,Bacillus,Bacillus,Bacillus,Bacillus,Bacillus,Bacillus,Bacillus,Community,Community,Community,Community,Community,Community,Community,Community,Community
669,1.38327306202384,1.3128898176813,1.47415452056232,1.50586891005674,1.23304943588517,1.3373255805518798,1.2051042152879,1.3586035692541298,1.31446316510081,1.48085595806196,1.71672832964671,1.36605998355309,1.37818126001317,1.50081541298323,1.67560134423886,1.55428549308065,1.5894317610828101,1.5703646180380801,1.0456702849176,1.3826685457101298,1.1174734903553798,1.0456702849176,1.3826685457101298,1.1174734903553798,1.0456702849176,1.3826685457101298,1.1174734903553798,1.7094398490076201,1.6818622530071898,1.32278899008144,1.2634435447108001,1.44589650026548,1.46142149223231,1.4102197904684601,1.53484048344307,1.31436293234917
670,1.40767262144472,1.33713242626115,1.5080632022943,1.53709487069336,1.25959269243303,1.36493025251055,1.22681878393999,1.3802317967842799,1.3425665582371398,1.5066679885396101,1.74611501939877,1.38712236466176,1.40100812855245,1.5278216768365702,1.70785054842009,1.58138904148655,1.61467628651546,1.59801657886424,1.0789994688927098,1.40816245359849,1.1316311739573999,1.0789994688927098,1.40816245359849,1.1316311739573999,1.0789994688927098,1.40816245359849,1.1316311739573999,1.74748865906585,1.7123300533028103,1.3497728458740903,1.29231192357839,1.4723189491158,1.4875998311264198,1.4344729112166699,1.55624823276646,1.3425736493988898
671,1.43457454786567,1.36771957019983,1.54586831841177,1.57347888951609,1.29124808352556,1.39379564006815,1.25687903432759,1.4073218229498201,1.3738941772566,1.53507682624965,1.77824770106398,1.41290464772719,1.42575827203711,1.5591210719036102,1.73864055184317,1.61104472757969,1.64052252468544,1.62709513846451,1.10462849410806,1.43653256726959,1.1573100468648998,1.10462849410806,1.43653256726959,1.1573100468648998,1.10462849410806,1.43653256726959,1.1573100468648998,1.78676215004871,1.7459911859648,1.37961722716933,1.31854761224671,1.50422821224239,1.51406492962614,1.4615889790063301,1.58045886660062,1.3703898317696799
672,1.46456978481233,1.40086678409381,1.5868513659843502,1.6130157548988797,1.3260275352381299,1.42673288311729,1.28964360505247,1.4375981930253101,1.4100526558083502,1.56479365198004,1.81171992599341,1.4414553001360901,1.4531886405971501,1.5935796337090802,1.77178720379633,1.6449038391381001,1.66869824734532,1.6597688576274399,1.13796810273823,1.4680324272365002,1.17998651115859,1.13796810273823,1.4680324272365002,1.17998651115859,1.13796810273823,1.4680324272365002,1.17998651115859,1.83083440369071,1.78211019124017,1.41252264211708,1.34820389676146,1.53716944709287,1.5437483449944198,1.4922650263299098,1.60810143924555,1.40192180851068
673,1.49479626039902,1.43434026497204,1.62613561779322,1.6512049576851398,1.3608068541463603,1.45722787729557,1.32307835368786,1.46837495599832,1.44257684885201,1.5958394637093898,1.8486348386098101,1.47146059392871,1.48410364272331,1.6280432948535402,1.80363165888148,1.6785116795765,1.6966138936121598,1.6917984836282598,1.1687048136325602,1.49911963642126,1.21463857582105,1.1687048136325602,1.49911963642126,1.21463857582105,1.1687048136325602,1.49911963642126,1.21463857582105,1.87099129467629,1.8177581356127097,1.44481771185453,1.3769259274356598,1.5712087617775101,1.5722252497315001,1.52322353802118,1.63678600991611,1.43074300215276
674,1.524514325728,1.4672177535644702,1.66401874106586,1.68913319477873,1.3954344434533998,1.48681323245821,1.3567935636486799,1.4984087482679298,1.4758366870693,1.62653266240181,1.88282665239031,1.50031438153732,1.51495256153905,1.6624297503396002,1.83385936184596,1.71184535752902,1.72459329862943,1.72424253962248,1.1980685866376,1.5321623904755,1.24801537428324,1.1980685866376,1.5321623904755,1.24801537428324,1.1980685866376,1.5321623904755,1.24801537428324,1.90984551043411,1.8526604589345,1.47613456583,1.40446086724558,1.6043840853339197,1.60021540512914,1.5533128462661396,1.66506200470089,1.4593347656231201
675,1.5528473691500402,1.49657600582297,1.69594282342128,1.72234369392278,1.42702083867751,1.51333669159639,1.38669341663159,1.52513188159082,1.50285386777247,1.65643443002772,1.9173618558268202,1.5273071426228602,1.54751142940292,1.69323039582916,1.8620765453444499,1.7421064154041999,1.7505312404981102,1.75435734229056,1.22570897237032,1.56238479917593,1.28313506536441,1.22570897237032,1.56238479917593,1.28313506536441,1.22570897237032,1.56238479917593,1.28313506536441,1.9448610061798601,1.88426099910649,1.50453160328058,1.43168154554448,1.63455409889985,1.6272032823617,1.5806554238963002,1.69189449589425,1.48593566571552
676,1.5784139167998201,1.52285664785439,1.7229187558634698,1.75184395564303,1.45556076601598,1.53657060310172,1.4135607305500901,1.54851745187299,1.52550938223062,1.6842391947967401,1.94835273261102,1.55064957685927,1.57776435221046,1.71991819130207,1.8872250639691102,1.7683264891779,1.77346792852203,1.78130521171235,1.2481263417634199,1.5902708542599198,1.31615570452514,1.2481263417634199,1.5902708542599198,1.31615570452514,1.2481263417634199,1.5902708542599198,1.31615570452514,1.9756592425553603,1.91231356992157,1.52927767893072,1.45625260174376,1.66132399758457,1.6517886995229398,1.6041889914820802,1.7163886511403301,1.50987824331343
677,1.6022903242260802,1.5469016368128503,1.74526086231356,1.77853541483138,1.48187508436596,1.5588619519274398,1.4376517697541398,1.56948031976843,1.54449421635046,1.71018215593672,1.97718387994008,1.5718109939249798,1.60705209875528,1.7430485789735901,1.9112593269813303,1.7911778463256,1.7936309017726202,1.8055614706564,1.26929994548069,1.61548092834739,1.34695471273956,1.26929994548069,1.61548092834739,1.34695471273956,1.26929994548069,1.61548092834739,1.34695471273956,2.00390028937809,1.93765170048683,1.55135234865619,1.4802740694546002,1.68461841592244,1.67558525370621,1.62604109664901,1.7410347841046399,1.53279608909733
678,1.6243991993169298,1.56947316634725,1.76454430012296,1.80344919015434,1.5063514921006498,1.5809695533968402,1.4595565694910202,1.58929450575757,1.5617571349827901,1.73384103749077,2.00293958310548,1.59091525314639,1.6343063207149,1.76341022638799,1.93456618939985,1.81128863156376,1.81150694738513,1.8273767062428898,1.29049613806721,1.6391404758477601,1.3739829702318898,1.29049613806721,1.6391404758477601,1.3739829702318898,1.29049613806721,1.6391404758477601,1.3739829702318898,2.02972343085291,1.96094541079732,1.57115473353657,1.503439099235,1.70475743973516,1.69839430168224,1.64715066188293,1.7668287973459802,1.5546216072012702
679,1.64582069406243,1.59169519781335,1.7827013706108898,1.82748352311425,1.52984247061356,1.60344349312451,1.48026351452609,1.60963952307031,1.57849115516281,1.7560848446439699,2.027850232252,1.60946475220628,1.6607182990440401,1.7827346040872198,1.9579374770526699,1.83034955321204,1.8284701858911598,1.84775778009422,1.3131888744993,1.6624587988472102,1.39894147560478,1.3131888744993,1.6624587988472102,1.39894147560478,1.3131888744993,1.6624587988472102,1.39894147560478,2.05425712262858,1.9835605297011998,1.59008345569609,1.52635045336281,1.72347268244349,1.72084085651598,1.6687054318679198,1.7942795509618101,1.5757469391223002
680,1.6628913937451202,1.61017832663924,1.79736277569078,1.8476017071851,1.5491220406490502,1.6227637827471297,1.4971183916153503,1.6278578824987,1.59386538875727,1.77370123433126,2.04436243994414,1.62255583225146,1.6814961344196497,1.79787566785215,1.97722103872112,1.84503000318854,1.84287827185184,1.8643337637927802,1.3337725113966699,1.68558459582751,1.4147565084170801,1.3337725113966699,1.68558459582751,1.4147565084170801,1.3337725113966699,1.68558459582751,1.4147565084170801,2.0726949020083403,2.00202245764946,1.6045028793483302,1.54496614077447,1.7371226647579598,1.7392700453215102,1.68702029826635,1.82059670710713,1.59268620934046
681,1.6811167940881802,1.62916411899602,1.81297701910537,1.86755784028184,1.5683389339575202,1.64321525582856,1.51431380771391,1.64729498088572,1.6107481834396202,1.79114212052048,2.0613780110200803,1.6369682101371699,1.70342316968793,1.8143093746661698,1.9970721758966001,1.8604669720829499,1.85845526837266,1.8812606214488,1.35846746389951,1.70994501968254,1.43002386683377,1.35846746389951,1.70994501968254,1.43002386683377,1.35846746389951,1.70994501968254,1.43002386683377,2.09153853237608,2.0207618566009,1.6195529907946,1.5643134063551998,1.7507111283160701,1.75855069628432,1.70717031455785,1.84827535178754,1.61034837590377
682,1.69285453948405,1.64183906199729,1.82402878156883,1.8803476382950401,1.5800454909162802,1.65646659263298,1.52543434949297,1.66286766963639,1.6232774632720102,1.8027453066186698,2.07022205912615,1.64264966710182,1.71614613494416,1.8247943361511898,2.00979813915529,1.8681195685716399,1.87060472242448,1.8910278640212,1.37038645913185,1.7304807294917,1.43567654949923,1.37038645913185,1.7304807294917,1.43567654949923,1.37038645913185,1.7304807294917,1.43567654949923,2.10272517474937,2.0331918360775303,1.62849232835771,1.5751900897903999,1.7603029401600399,1.77149649159211,1.71872756647324,1.86839906540094,1.62147067447166
683,1.7058154347903,1.6545189581768998,1.83522332252582,1.8940748255521298,1.5923475507941398,1.67084442296442,1.53707548924875,1.67799084649273,1.6373851791305398,1.81568553960404,2.07831363850826,1.64957533222126,1.73050895657154,1.8364903195309699,2.02343790470887,1.8771741134365,1.8839485226004198,1.9029827247550202,1.38592194838721,1.7524383683828202,1.4409102632064,1.38592194838721,1.7524383683828202,1.4409102632064,1.38592194838721,1.7524383683828202,1.4409102632064,2.1142633198395,2.04594218981127,1.63754474399016,1.58755964602747,1.76925909343414,1.7856118060550201,1.7311951942929098,1.88923049648855,1.63438748430949
684,1.71871411379865,1.66793586356071,1.84900479255455,1.9063830533227302,1.6023506812545902,1.6841131297318999,1.5486481710548503,1.6947434767991,1.6511834011320201,1.82706675331299,2.0903618594099798,1.6567254509584701,1.74167458198275,1.84992167238202,2.03705095506077,1.8845008627285702,1.8967382613918602,1.91069631302596,1.39411846710352,1.77094675099748,1.4471757979831898,1.39411846710352,1.77094675099748,1.4471757979831898,1.39411846710352,1.77094675099748,1.4471757979831898,2.1266085585461103,2.0587853922445802,1.64714887977609,1.59637644641123,1.7819194082204801,1.7988000574787097,1.7420451546809799,1.9050884815782498,1.6465575317257402
685,1.73096803659402,1.68037366315205,1.86112017107676,1.9196280210536498,1.6124099561801002,1.6970554710409098,1.55923980205961,1.71027704978304,1.66497080443884,1.83986105668813,2.10011687741045,1.66297040190312,1.7521967329314199,1.8620261235944,2.0508273905887298,1.89182392100788,1.90975426285323,1.92000948803038,1.4010624739520001,1.7904532177809798,1.4517635490354,1.4010624739520001,1.7904532177809798,1.4517635490354,1.4010624739520001,1.7904532177809798,1.4517635490354,2.13800299699327,2.0719216653196,1.65548871036288,1.6052255026008502,1.79343441007537,1.8116455082502498,1.75139002102976,1.92136526279892,1.65904496051839
686,1.74944749266868,1.69896284118735,1.8812404073548301,1.93794183991799,1.62645263566623,1.71502303395008,1.57446228087794,1.7319130770671398,1.6834621245613899,1.8568285199652,2.1198796864031597,1.67942471593839,1.76731922306979,1.88148024390625,2.07105683465896,1.9062034834102901,1.92627652330594,1.9327760295875702,1.4162585370617398,1.81063373436151,1.4636781431968702,1.4162585370617398,1.81063373436151,1.4636781431968702,1.4162585370617398,1.81063373436151,1.4636781431968702,2.1562621242735602,2.09085342310032,1.6696913435086203,1.6181580169818202,1.81201159328293,1.82877295044568,1.7671710025242902,1.9392681900397502,1.67642874516498
687,1.76893947584853,1.71937385110018,1.9029577267974698,1.9586939912647598,1.64205721910617,1.73435738068824,1.5909921174687902,1.7552243233419498,1.70375325894029,1.87572778244393,2.14100459843747,1.69697759910725,1.78261905989123,1.9018382177008601,2.0928169076031398,1.92169371707845,1.94447733351924,1.9473426117987098,1.4316460935914699,1.83264575623196,1.4778444931284898,1.4316460935914699,1.83264575623196,1.4778444931284898,1.4316460935914699,1.83264575623196,1.4778444931284898,2.1757500961311202,2.1118620210000802,1.68499724030734,1.63174813444626,1.8318549774982,1.84669291882499,1.78426867558712,1.95963723676658,1.6946001117270402
688,1.79524540592083,1.74490711609983,1.9313388073650801,1.9863578433373401,1.6633816254607001,1.7597501400974598,1.6119353089254702,1.78374218045175,1.72997315957367,1.90229258603975,2.1708268222331597,1.72483780049568,1.8050904221172601,1.9290531419463601,2.12109090170619,1.94652340075423,1.96929597906443,1.97046719614073,1.45883403669191,1.85690340686214,1.4995356451353703,1.45883403669191,1.85690340686214,1.4995356451353703,1.45883403669191,1.85690340686214,1.4995356451353703,2.2029544399298797,2.1400461190831597,1.70650968037302,1.6520547782895703,1.8575345766226399,1.8699892648772902,1.80814012127615,1.9850775035153299,1.71943283507655
689,1.82561944122639,1.77445783151021,1.96490172959918,2.01881448073228,1.6886860597377602,1.7891506596186102,1.6367400366771698,1.81603276858246,1.7608935411046498,1.93311605696634,2.20626602394168,1.7568039558087798,1.8317410425281,1.96100161544267,2.15341889454569,1.9757062307046398,1.99866755250139,1.99847360591801,1.49144003430344,1.88494666531352,1.5275784695942398,1.49144003430344,1.88494666531352,1.5275784695942398,1.49144003430344,1.88494666531352,1.5275784695942398,2.2343295857391,2.17274319837634,1.7320531656814098,1.6762241536049398,1.88674397832856,1.8966837423541698,1.8365136659023402,2.0151032357363103,1.7476025632785401
690,1.86144109982674,1.8083164805174698,2.00344073642848,2.05806077012336,1.71960258328475,1.8238178539026397,1.6661006769351598,1.8514942738224,1.79800660520325,1.9704280801893899,2.24821374655871,1.7950006886187,1.8648877299453703,1.9987963373353501,2.19076297839889,2.0113203222763403,2.03419017405459,2.03466397386362,1.5312260345696203,1.9163702463756,1.56243532250072,1.5312260345696203,1.9163702463756,1.56243532250072,1.5312260345696203,1.9163702463756,1.56243532250072,2.2719549933157404,2.2115242710924803,1.7624446372966698,1.7063185483169199,1.9200138990600901,1.92825274845796,1.8702315872708202,2.05062059504215,1.78158804720455
691,1.9024075308202901,1.84694589761094,2.04726048759006,2.1039063460971903,1.7559785286688998,1.8635083415825802,1.70063452895976,1.8903126851306498,1.8412010846668798,2.0131114044238303,2.29645690391525,1.83757058112468,1.90411595016068,2.04240051134277,2.2335603081387596,2.05199195258496,2.07490241457114,2.077592980779,1.57650545383797,1.9539299177357599,1.6042922034171598,1.57650545383797,1.9539299177357599,1.6042922034171598,1.57650545383797,1.9539299177357599,1.6042922034171598,2.31481015551284,2.25575058099987,1.7973982409466,1.7417757906370601,1.95706727669337,1.96471085115472,1.90908798237558,2.09145505695621,1.82032490718501
692,1.9485058880579702,1.89061388953302,2.09631067227146,2.15643900143054,1.79781667190955,1.9082213096826801,1.7405448370453798,1.93244979822694,1.8902233972610198,2.0610637360103996,2.35079435831509,1.88437627706372,1.94922850566813,2.0916423138095803,2.2821955043845095,2.09757208892175,2.12028137401685,2.12687055964257,1.62699762442521,1.9986465626249998,1.6531006778839197,1.62699762442521,1.9986465626249998,1.6531006778839197,1.62699762442521,1.9986465626249998,1.6531006778839197,2.36259620532743,2.3052828835452597,1.8368240165923602,1.7824304574062602,1.99776140910987,2.0061148164248896,1.95303103442112,2.13741635273514,1.86361763614092
693,1.9998028264173897,1.9405700803898,2.15164690853794,2.21687246412644,1.84601730543199,1.9584704511962199,1.7870934463595,1.9788973963649699,1.94560539982337,2.11435193546001,2.41116448309226,1.9339885312789602,2.00010406882489,2.14640072941505,2.33769413560744,2.1476087500155,2.17019645192127,2.18241910472655,1.68181453833567,2.05381633781789,1.7104533287339398,1.68181453833567,2.05381633781789,1.7104533287339398,1.68181453833567,2.05381633781789,1.7104533287339398,2.4143254896129998,2.36051025976068,1.88088204752767,1.82847834488732,2.04169791079185,2.0525296458746203,2.0026301642779196,2.19064205019519,1.91044996211932
694,2.0558600556503,1.99549506639227,2.21190272074577,2.28293938738312,1.8994001912956002,2.01369771641372,1.8385511183563998,2.02950613619106,2.00501754849764,2.17353259243266,2.47632315070469,1.9876829442588402,2.05614526142059,2.2058629084206296,2.3992312404560803,2.20254019854683,2.2242927718525203,2.2430860813648197,1.7439016314676001,2.11752306299961,1.7765448022061598,1.7439016314676001,2.11752306299961,1.7765448022061598,1.7439016314676001,2.11752306299961,1.7765448022061598,2.4711305167121203,2.4210776042884503,1.92946035580632,1.8794671829173202,2.0896204190818,2.1035251872881298,2.05738097523184,2.24922005874014,1.9616203184881398
