.wavelength,Control,Control,Control,Control,Control,Control,Control,Control,Control,Thioclava,Thioclava,Thioclava,Thioclava,Thioclava,Thioclava,Thioclava,Thioclava,Thioclava,Bacillus,Bacillus,Bacillus,Bacillus,Bacillus,Bacillus,Bacillus,Bacillus,Bacillus,Community,Community,Community,Community,Community,Community,Community,Community,Community
662,2.2981541047447003,1.66891204172554,1.83510237859104,1.52708455352296,1.71497985088013,2.41736460003591,1.72338638168873,1.46006005848008,1.5834353936168,1.66217195019178,1.90980394582649,1.83452596792498,1.8637636052172,1.88975496117243,1.46743020109171,1.84636372002628,1.5541354932356202,1.3654932617421698,1.5142803964700202,1.78165943422395,1.78165943422395,1.6242999960930902,1.9787361083125201,1.5760966991965601,1.9216604905344798,1.87133008653818,1.80549944333095,1.71807919849756,1.73079062942576,1.8021431471379,1.5819778205403798,1.4914339258029499,1.5360777267908998,1.85226517195697,2.12493591321951,1.68799895960249
663,2.3154052338285096,1.6756380654510599,1.84882344003855,1.53829683452799,1.72867080943028,2.4187422305810897,1.7332862491516,1.46810488034505,1.59559874962252,1.66864805121106,1.92969466524499,1.8481490852212301,1.8801472984159397,1.9086531565849298,1.4847090407141,1.8595793074033,1.56879183410824,1.3784429213112899,1.52213278565702,1.7872377031498603,1.7872377031498603,1.65444908767508,1.9927989860718602,1.58483412172152,1.9344927530984097,1.88634146835613,1.82379940760578,1.72784332984094,1.7416467514012302,1.8132701180502,1.60161121301319,1.5131923359998403,1.5495348743445603,1.8725450072883898,2.13054197728642,1.7094407501738
664,2.33563216589823,1.6937685811231398,1.86365947999545,1.5532288284799298,1.7465544867360498,2.42268658755863,1.7458054324068002,1.47824202263864,1.60965633878111,1.67822537990113,1.9531431467119802,1.86473507207322,1.89773120894069,1.9327557711705199,1.50509895112723,1.87621073875804,1.58672057087806,1.3934858681178799,1.5343903997748203,1.7924165814859299,1.7924165814859299,1.68889228718464,2.0133329452293998,1.59779085675834,1.9516668140937001,1.9061076094531,1.8501645207258701,1.7415211712447602,1.7577929989229097,1.83083556787496,1.62541523138494,1.53679463535525,1.56777026829718,1.8983260518108502,2.1397705836017797,1.73307434371151
665,2.35839295289008,1.7239139842728202,1.88125351307504,1.5722492731308002,1.7686963794167099,2.43179343196008,1.76063596770552,1.4914803641047298,1.62629271505481,1.6924095038351599,1.9799417666475299,1.88496413969963,1.91688390293857,1.9630541179311,1.52821253785494,1.89733545146261,1.60953599186755,1.4119198670197202,1.5510415628774301,1.8005003099116799,1.8005003099116799,1.7255290791586102,2.04047511743711,1.6157201908296999,1.97530495530431,1.9314849756333201,1.88456843773341,1.7597515927649001,1.7793748873489,1.8558817357514599,1.65299218951548,1.56126620254214,1.5902460661950701,1.92784959751378,2.15572655953125,1.7582466840291298
666,2.38221099048703,1.76198663309391,1.9030872373591,1.59410428313033,1.7937660567159297,2.4435145239855802,1.77725939486848,1.5076470049476103,1.64286566195035,1.7098480941331002,2.00691697324257,1.90700306384998,1.9361803846621999,1.9954109234775799,1.55189387679802,1.9211408933526999,1.63279045416644,1.43115157792236,1.56846106659143,1.8093251252809701,1.8093251252809701,1.7621514638552298,2.06957362036515,1.63583603427966,2.00085781811644,1.9594783237215,1.9211538209932602,1.77778957861172,1.80241054492645,1.8827669064092498,1.6819220133075,1.5853115707796201,1.61371397278811,1.95997420181365,2.17541805349637,1.78303623132755
667,2.4076568196780403,1.80256627053646,1.92862680728731,1.61863208266401,1.81917697978401,2.46303730529898,1.7959819940566102,1.52447486729009,1.66509626922432,1.7329514841072198,2.03566905641628,1.93238947176265,1.95849737613493,2.03011239709846,1.5762684730897,1.9472317643198502,1.66072555015872,1.45440520431801,1.5886066772073502,1.82504873494811,1.82504873494811,1.7953799220585802,2.10187156989464,1.65834853254206,2.03289968822791,1.98965323676185,1.9603288435928798,1.79904065571168,1.8288707335202399,1.91675668790308,1.71216188169076,1.60949719130907,1.6378084553614098,1.9903606053116203,2.20401455150258,1.8088433416275
668,2.4326171341649703,1.8440411451343,1.95511625603617,1.6435942439271998,1.84598142009105,2.4822824945887403,1.8149766147513402,1.5433825195697901,1.6849809899997898,1.7563276657361901,2.06322331907473,1.9565607028972802,1.9774049082037402,2.0660997960221,1.6001350882521999,1.97413352184566,1.6885623535345802,1.4774378559630201,1.60870080094176,1.84245144586761,1.84245144586761,1.8290631755801103,2.13602486545531,1.68181432243375,2.06445414458332,2.0206315467865403,2.0001039866441,1.81974514674631,1.8545759959018502,1.9503207672895801,1.7430324503239198,1.6337793497956201,1.66277837215175,2.02160285120089,2.23311261998203,1.83333353079586
669,2.46020437206015,1.8810617394213998,1.9861611239500299,1.6721582210141102,1.8720666755987099,2.5143030694356403,1.83803734759363,1.5622276003031101,1.71452082814643,1.78672553059167,2.09099935245053,1.98377889380559,1.99939819069226,2.09583434455699,1.6250688677179097,2.00214283111689,1.71670137958904,1.5033768505744902,1.63040555964037,1.8649732389048999,1.8649732389048999,1.85199329069123,2.1682214969999998,1.7075104582799199,2.0977368375350003,2.04984999152643,2.03331957495866,1.84342335572851,1.88163158684351,1.9848394223735202,1.77126529887741,1.65874136031016,1.6865493488551,2.05257765858416,2.26804778037826,1.8577789815664099
670,2.4873320127451803,1.91506538622801,2.01181205449859,1.69989568600341,1.89818198826819,2.54467924615996,1.8603810116056698,1.5799865569605702,1.74343557268776,1.8154990355895901,2.12106275461965,2.01041238372058,2.02044556671057,2.12934729363606,1.6515723333257801,2.02932170055543,1.74876310405297,1.5307562033092201,1.65496276458107,1.88993239949232,1.88993239949232,1.87831477994648,2.20373982824116,1.73304490481148,2.13255128142153,2.08008206340004,2.07159245318154,1.8702151096824,1.91064172571729,2.02266902533183,1.8016913021495,1.68597746834526,1.71398223895822,2.08216233815351,2.30196956221116,1.8832053602116299
671,2.5160263791819797,1.9437326094796399,2.04235775040205,1.73207894854123,1.92656704252466,2.5869670516084002,1.88715479166055,1.60192991258019,1.7777103168433899,1.8496558169501698,2.14694097234804,2.0383994985363896,2.0396600391320803,2.15140961148483,1.67898262329123,2.05738590027237,1.77587801583384,1.55807939976897,1.67894138115876,1.91738027955889,1.91738027955889,1.89475544405241,2.23371453644285,1.76069482923662,2.16513097436733,2.10787535715943,2.09766105562559,1.90019474520008,1.94006792487154,2.05184356392449,1.8286114086721,1.71403993286365,1.74072349880683,2.11483801736909,2.33471577337691,1.90633463035694
672,2.54546276296702,1.97296233103184,2.06906039468423,1.76470278290722,1.9550849777613601,2.6299350145900697,1.91402920475512,1.62184046172833,1.81446628678184,1.8846485571217,2.1771352184867703,2.06965541938246,2.06390214214959,2.17728225104956,1.70951672315388,2.08642085309878,1.8076449463010702,1.5882440512053702,1.7058143590260801,1.94610287482231,1.94610287482231,1.9123003505200202,2.26565618767329,1.78863855330533,2.2014874787611802,2.13703119921515,2.12846955980715,1.9350011111861298,1.9734082115639198,2.08598691551956,1.8573721967181298,1.7445434085306102,1.77105968316935,2.1457537921706,2.36935302967728,1.9321823600736898
673,2.57407774930619,1.99562105607416,2.09558957775804,1.7980251719832099,1.9859773292742198,2.67332186472259,1.94126739254613,1.64665821408749,1.84743216921342,1.91847387597727,2.20140337698324,2.09846226741587,2.08431939282978,2.19635775689841,1.73825037459771,2.11397987004825,1.8342301685721898,1.61590333478865,1.73152216978273,1.97778903646321,1.97778903646321,1.9271822370471798,2.29086909632481,1.8145312778376002,2.2320648949620496,2.1644721973019903,2.15134233317476,1.96936799989645,2.0056196875767203,2.10879850069682,1.8832389028044,1.7757393260943601,1.8015988094704598,2.17412811106346,2.39767863048062,1.9548454523758
674,2.60375700667473,2.0205792866458703,2.12363070641489,1.83186595306148,2.0175374822165097,2.71699427008727,1.9692238318231898,1.6722617251108998,1.8813600146089,1.9532933970050201,2.22615068682748,2.12885902325942,2.10910556374225,2.21606526434233,1.7670363169271102,2.14284412284708,1.8608706133433999,1.64435341307946,1.7561839395846102,2.00926166095118,2.00926166095118,1.9400969077814498,2.31477029029204,1.8406620013511201,2.26325912034635,2.19207834376127,2.17353451633597,2.00405466854698,2.03835732650059,2.13177702262983,1.9081753582596002,1.80687028244901,1.83154562883706,2.2010517873214,2.4280026398112997,1.97834998629334
675,2.63086674530215,2.04020615599447,2.14735540650006,1.86251402680135,2.04921226532045,2.75206327679515,1.99444835616682,1.69854436190584,1.9078569192813,1.98323849162945,2.24857076071663,2.1562786981657203,2.13287747903096,2.23613837849827,1.79406665356308,2.16977441836409,1.88517837805269,1.67020401581211,1.77770873353623,2.03991997495267,2.03991997495267,1.95208130313571,2.33311992661129,1.86170453597675,2.2877058606362204,2.21723816755028,2.19312847207676,2.03409341823855,2.06659677926206,2.14690629946586,1.92972178102716,1.83789826231113,1.86092095512187,2.2224143281988,2.45258937651583,1.9994347749163401
676,2.65665148644948,2.05829764115404,2.17045391643015,1.89098005559113,2.0799207820741,2.78246556552254,2.0179641883531203,1.72426275350528,1.93108326007078,2.0108010453827103,2.2691886673756603,2.18165621456929,2.15622991539455,2.25576192007029,1.8192991344921399,2.19531310738212,1.9071412830296999,1.6944151203852298,1.7962193002884999,2.06768405260328,2.06768405260328,1.9627269918532402,2.34888048090203,1.8807714796656299,2.30877592675277,2.24002065168877,2.2109130799385,2.06027827003989,2.09075024112156,2.1590061348804097,1.9491284185900302,1.86718499741952,1.88752840569389,2.24140875214203,2.47558278804634,2.0191331718175
677,2.6801588717467,2.07324896029907,2.18860040874093,1.9159815354260001,2.1092448392804597,2.80487152757345,2.03848242812426,1.74725283547043,1.94961771773382,2.03408068756982,2.29001071680412,2.20500099250888,2.18006675691227,2.27789730866078,1.84442567219396,2.2197060165586002,1.9291292302994698,1.7176234693053898,1.8122802649200902,2.09148227843235,2.09148227843235,1.97428131013293,2.36365456353475,1.8980549739876598,2.3271563764386403,2.2604330987887797,2.2298603575688802,2.08458413428964,2.11144106693405,2.16985959953975,1.96773536834173,1.8963301705416202,1.91367775388035,2.25724252424143,2.49546584253906,2.03873225922429
678,2.70248172754448,2.0869319545867198,2.2028165740852406,1.9381897884471597,2.1367600356086003,2.82180145255042,2.05653646639496,1.76734208589733,1.9658292137783602,2.0539611374481397,2.31189102738039,2.2270960526258197,2.2049651423862002,2.3024804372686,1.86987310779825,2.24306526783979,1.9519437001289999,1.74072389601197,1.82729108356536,2.1112272484212102,2.1112272484212102,1.9886094533171101,2.37996274797209,1.91575792422254,2.34605853351878,2.27979715646529,2.2516805959676405,2.10993452042849,2.13102584046749,2.18318630074717,1.98745748956954,1.92544094744495,1.93982105776308,2.2717525843629702,2.51369142154466,2.05965234999172
679,2.7244162223459303,2.09944829394062,2.2143338369455496,1.9587869975549999,2.1631549123918603,2.83637207669583,2.07330529009469,1.78633598239326,1.9809985234596101,2.07144562574286,2.33469863344603,2.24845472262348,2.2300305108705403,2.32829037610128,1.8957407055263302,2.26530641910694,1.9755765846789,1.76397602540004,1.84260296125132,2.1293911783706,2.1293911783706,2.00615325685586,2.39822984652029,1.93440991305922,2.3662597119299598,2.2995695320249103,2.27580474867864,2.1378954110292803,2.15133804115699,2.19886025534697,2.00870596481828,1.95515990752819,1.96700170886346,2.2861340099441603,2.53007153150583,2.08187082327952
680,2.7471598956397303,2.11520856719713,2.2262346020391,1.9773820330228897,2.18667175505083,2.84917192525873,2.08837942546126,1.8039061901398301,1.9968493404105299,2.08677388607489,2.3576088006459903,2.2690649927773796,2.2567577893809503,2.35411860033538,1.91955822695532,2.28495040774397,1.99816373972471,1.7867281860578301,1.85723483568918,2.14333195037073,2.14333195037073,2.0270621463625202,2.41824641155321,1.95388656417007,2.38991632575121,2.3196315407997004,2.30287259444875,2.16733634282754,2.17228157572658,2.2198362492189,2.0314811675103996,1.98228758940999,1.99149272566057,2.3003968043696696,2.5475237517219402,2.10587460739588
681,2.7703735301625096,2.13166101601472,2.2365568220663703,1.99604280611197,2.2103144617866097,2.8622387101977798,2.10403069607699,1.82206926875213,2.0136421746304802,2.10149481409626,2.3823016023814,2.2907310017830897,2.28468464403414,2.3815945174721,1.94385827220384,2.3041526572858904,2.0223437963489,1.81011498333755,1.87294190205044,2.158645599808,2.158645599808,2.0503441282728403,2.4393867226999197,1.97302825234611,2.41458364192599,2.34121050826352,2.3320278566219197,2.1983528831765,2.19512043974314,2.2422107726182596,2.05500260130474,2.01032064552958,2.0176279123224803,2.3145932670592795,2.5644539818411602,2.13120282628516
682,2.79277498153552,2.1513758836471797,2.25336597215618,2.01386295563131,2.2293976740498502,2.87791758605744,2.1201272248185603,1.8414545317392799,2.0300905365276103,2.11516011373061,2.4027671471362,2.30929098161564,2.30653804057397,2.4034219299150297,1.9614413327720202,2.31784135209405,2.0404274781761,1.8288592845814398,1.8847009990488501,2.17187439445654,2.17187439445654,2.0731855422803,2.45892368268496,1.99221181097696,2.4383372486877297,2.36290856304577,2.3581650865778,2.2231946687791497,2.21421180839143,2.2659886190450598,2.07752020783058,2.03199922042994,2.03733262387139,2.33146070693652,2.58165368614719,2.15459897312141
683,2.81650261320925,2.17418120408077,2.27058285117971,2.03243245517096,2.2501498557682598,2.8923736252505696,2.13671319893406,1.8604146479212298,2.0479395275420402,2.1303847871785804,2.42634205626184,2.33106593754424,2.33441318009441,2.42996635890095,1.9812965890410301,2.33446487653462,2.06173161665506,1.8501150424658,1.8974249251556299,2.1853247113755,2.1853247113755,2.0974223067746802,2.4788665128113396,2.01129010511481,2.46314926602408,2.3855223962387995,2.38721091941681,2.24757238658198,2.23438723955539,2.29130405651871,2.10059573912842,2.05511409398521,2.05789600661131,2.3470476140977596,2.6020186404491,2.17998473743268
684,2.83775265549128,2.1971995177758,2.2927626286332403,2.0528950361488403,2.26879587898776,2.91591103503686,2.15709678895707,1.88158985285655,2.0679897291134797,2.14717655210048,2.44776564665522,2.3514444373237997,2.35287877650921,2.45216066250837,1.99841096597974,2.34845243032946,2.08038265838394,1.86858928152865,1.90786792345961,2.20297649605479,2.20297649605479,2.12166658262964,2.50161525945544,2.03358233296548,2.48510811466196,2.4103576987153796,2.41151638497534,2.26772996074261,2.25306071926035,2.31658498043153,2.1230797724665003,2.07615306636021,2.07709660952442,2.3687552644117598,2.62103129501993,2.20268124762481
685,2.86185486860167,2.22456742768177,2.31901334186306,2.07387294474963,2.2891853513904,2.9375189041586602,2.17740519164537,1.9029859548638701,2.08901294851255,2.16607155526812,2.47123550208321,2.3740795374975296,2.37706962511923,2.4778881440996603,2.01732003868651,2.36633145603774,2.1006511475906398,1.88980803634492,1.91951033355748,2.21855947573237,2.21855947573237,2.14690368485076,2.52566330811035,2.05720179133901,2.5093015681509705,2.43560170024529,2.43826942314427,2.2876354921506,2.27147918492816,2.3439244491471003,2.1466480213132098,2.09792854733837,2.09565557038632,2.3911861970694903,2.64431592399525,2.22752445683236
686,2.8869024391947997,2.2509712591752002,2.34688106691906,2.09853551374284,2.3118737663536297,2.9690283572147997,2.20156781918789,1.9262282624479,2.11560242696003,2.18938162243288,2.4970724427185296,2.3998090673264,2.39820284990508,2.5047290842041696,2.0403103726522,2.38704242121464,2.12458372359565,1.9139060978756202,1.93555708869952,2.24091648180805,2.24091648180805,2.17436701028665,2.55445778976335,2.08316869843711,2.5334824311057003,2.46319802340266,2.46393342059655,2.30855619091071,2.29395384691872,2.37007426433482,2.17146899100646,2.12277245603149,2.11786182169568,2.4185190648432,2.66858419262776,2.25197425161811
687,2.91534326621481,2.2797248100434904,2.37874651669011,2.12501627189057,2.33655395625231,3.00279696789097,2.22743063891709,1.9523126341779597,2.1448330509002,2.21507831532859,2.52431164607954,2.42668144095923,2.4199336096543904,2.53190928476669,2.06420983799243,2.40984159240554,2.14946739325223,1.93999930140778,1.95482211994684,2.26413982063507,2.26413982063507,2.2041914243873997,2.58612433815677,2.1118583528479298,2.5607209006973197,2.49289537727981,2.49168987089775,2.33239575264844,2.31774265212568,2.39862568286161,2.1988097369983,2.14906614793922,2.14131328196277,2.4501230054948704,2.6952509870020895,2.27859395010332
688,2.9486361977210405,2.31097281779958,2.41296592551942,2.15506794081896,2.36646318006296,3.04104719715891,2.25584836534945,1.9817028979940803,2.17905674548246,2.24658280794538,2.55638580569137,2.45890733146257,2.44644450286357,2.56376741327393,2.09351021141057,2.43872178781664,2.1804020338699903,1.97149775502798,1.9827911117586001,2.2934460835077797,2.2934460835077797,2.23714393192973,2.62101592398809,2.14164240777708,2.5908852140683596,2.52606551682027,2.52269306868542,2.36014822980371,2.3473656252346,2.42726304637677,2.228546957851,2.18030344214166,2.1703322282370703,2.48421484588346,2.7251215896749996,2.3082425646203797
689,2.98552502069185,2.34459678204159,2.45023843887979,2.18879804870422,2.40017582202787,3.08323705419106,2.28750888304935,2.01490274543368,2.2167755606245803,2.28178550583115,2.59158413076945,2.4945398861816,2.47522868528212,2.5975034656167098,2.12545276718113,2.4706072653894,2.2148076397275798,2.00624659120783,2.0156829754945202,2.32742195950327,2.32742195950327,2.2741939286531,2.6584944205276804,2.17389759454157,2.62494798957857,2.56360990759039,2.5575944546039797,2.3924902614492,2.38078921267861,2.45888652033227,2.26179164935717,2.21549880239144,2.20390683807571,2.5223292645146405,2.7572081793657004,2.341107176034
690,3.02772832745878,2.38289456728815,2.49138925552954,2.22663932333487,2.4401500302687498,3.1272798454698902,2.32224564543806,2.05205359968986,2.25840922238205,2.32294570128581,2.6323356365852995,2.53622934771589,2.5117848959390097,2.63678226982777,2.16207543821856,2.50948348727856,2.25504462679209,2.04655561606642,2.05557884546766,2.36642196158215,2.36642196158215,2.3146495279764903,2.69824315879632,2.20795007340564,2.6629811669773,2.6057787100280096,2.5976550236623503,2.42963329522167,2.4182355973225,2.4930678396452297,2.29781247725949,2.25620550196113,2.24343582340239,2.5635850825163797,2.7940055318410804,2.37852778641282
691,3.0745929490051096,2.42587669896081,2.5372338294224,2.2695878428195697,2.4861309065699198,3.1743501716996403,2.36136203877992,2.09323222931274,2.3040992755358802,2.3691938984017598,2.67844171600257,2.5837075594454597,2.5553499023980897,2.68132214614805,2.20352414041452,2.55494982607689,2.3006276956917002,2.09223176791554,2.09987406344239,2.41032712301205,2.41032712301205,2.35871469869345,2.7408377455608797,2.24505801494585,2.70561394977879,2.6530041548025296,2.64320099847015,2.4714236464109103,2.45918328666019,2.53097860152988,2.33749551034835,2.3027439613273,2.28847560978668,2.60914709452256,2.8361069392377103,2.42035842798798
692,3.12610279975416,2.4736122036826096,2.5881804367618195,2.31785908993625,2.53803437660904,3.22482020272477,2.4052535949609397,2.13826389694781,2.3542672962198,2.42029356686649,2.73000834727665,2.6368397107087,2.60592058305533,2.7314718492295498,2.2503614947492903,2.6073104450611897,2.35162349751561,2.1435325969678,2.14764074210601,2.4586319666022898,2.4586319666022898,2.40603658265299,2.78681563879415,2.28564035716933,2.7530448210286895,2.7049993333393103,2.6941414260007797,2.51739185408118,2.50344198197225,2.5726988892181,2.38099502505516,2.3551923533430097,2.3384160791571498,2.65938452319998,2.8840262980365496,2.4664642329371
693,3.18353101966671,2.5263875634613098,2.64571652097308,2.37278900955795,2.59654667451775,3.27964551589042,2.45503854531395,2.1881071176323,2.4098287253535497,2.47609038195448,2.78716394057116,2.6956843461134303,2.66345239967712,2.78676708848871,2.30334238039933,2.66681990527703,2.40819152202288,2.20145492162492,2.19876474964439,2.5109456285190097,2.5109456285190097,2.45820853956661,2.8377050076841,2.33166759986019,2.8080085240556802,2.7627723015697097,2.75245489519635,2.57034672315985,2.55177023227531,2.62059707114317,2.43082839401534,2.41491614962965,2.39373858196527,2.7162721224507798,2.9385004335577296,2.5178618837903
694,3.2447787744030805,2.58305537746735,2.7064194742039,2.43145516411439,2.65941776449111,3.3374813229308398,2.50817635631841,2.2407194077205403,2.4691744174492998,2.53547297240756,2.8483847411515897,2.7587052940312797,2.7256354276056802,2.84641589121768,2.36065431316675,2.7316198412237798,2.46950677819348,2.26411297903082,2.2525038025147404,2.56572561541764,2.56572561541764,2.51284424846655,2.8928646329595398,2.38157239072715,2.86733127205593,2.82379433406337,2.81509891713302,2.6267427707411404,2.6037986583628796,2.67167791961041,2.48483664573477,2.47928239630856,2.45257058608262,2.77589531206891,2.99778361733365,2.5725166551887004
